Id,StateAbbr,AttorneyUno,City,County,StateName,PostalCode,CreatedUtc
204,VA,3FC0DB0F-C0F9-4CB3-84D9-E432E62292A3,Washington,Alexandria,Virginia,20530,"2016-08-22 16:06:50"
205,VT,6F73A7DB-FD01-43D7-B9F7-FF61933CC5A1,"South Hero","Grand Isle",Vermont,05486,"2016-10-17 21:44:47"
206,AK,1DBA0237-74E7-4C42-82D7-FF5C7C0727CA,Anchorage,"Anchorage Municipality",Alaska,99501,"2016-10-01 05:38:37"
207,AL,78A1E0C4-CE46-443C-BE3B-521C9491D033,Summerdale,Other,Alabama,36580,"2019-10-18 13:48:01"
208,AR,78CE0AE4-B187-4A86-828C-BC6E0B21FC77,Rogers,Benton,Arkansas,72758,"2016-10-18 19:38:22"
209,AZ,BD2B4BF3-F97C-4F2E-94BA-82130A3D15AE,Phoenix,Maricopa,Arizona,85004,"2017-06-19 21:30:46"
210,CA,A63B96FF-6BC6-42B5-A57C-1B3FDE1C7900,"Los Angeles","Los Angeles",California,90071,"2020-08-13 17:43:42"
211,FL,7E8E1F2B-CDFB-47A2-9179-CC896EB90486,"Fort Myers",Lee,Florida,33901,"2017-03-07 15:12:22"
212,IA,964320EA-485E-46DD-B4F2-FF8041A022A5,"Des Moines",Polk,Iowa,50309,"2017-04-18 20:44:52"
213,ID,515197B8-3B1C-46F5-9F83-17A12E639F36,Blackfoot,Bingham,Idaho,83221,"2021-01-04 20:37:50"
214,IL,7D16DB6F-673D-44E0-B1DC-40B280581A06,Chicago,Cook,Illinois,60602,"2016-10-07 19:47:12"
215,IN,321ECC77-A88A-4262-A4A8-A7E9EF307431,"Fort Wayne ",Allen,Indiana,46802,"2016-06-20 19:21:26"
216,LA,0B4FE463-838B-47CE-AB2F-9F895EAB19A3,Metairie,Jefferson,Louisiana,70006,"2016-08-23 21:54:24"
217,MD,DAAC98C1-0D80-4EEE-8E72-FBDC087026D1,"Perry Hall",Baltimore,Maryland,21128,"2016-10-04 20:04:55"
218,ME,98B4453D-5A22-4A1B-82C2-2C20810065BA,Portland,Cumberland,Maine,04101,"2017-05-04 17:54:41"
219,MO,A78D2C4B-3F18-41CB-A44D-766B8D4B1DF4,"KANSAS CITY",Jackson,Missouri,64119,"2017-01-06 22:05:04"
220,NE,CA4D373E-644F-4464-8856-8D521A0F3211,LaVista,Sarpy,Nebraska,68128,"2016-09-28 16:27:37"
221,NH,E31F15F7-E33C-493C-9B1C-48A722FD0FCF,Manchester,Merrimack,"New Hampshire",03101,"2019-02-15 20:33:22"
222,NJ,7F3C1CAF-161C-4A49-8072-51C0EBF24C4D,Plainsboro,Middlesex,"New Jersey",08536,"2020-04-20 22:09:43"
223,NM,8C693473-8C5C-4B76-ACF5-EB44449B7E8F,Albuquerque,Bernalillo,"New Mexico",87102,"2017-01-25 14:53:00"
224,OK,E3694E3C-22DC-4778-BF8F-E25067C02BCC,Tulsa,Tulsa,Oklahoma,74119,"2016-08-17 21:53:00"
225,PA,C9D80EDD-D8FE-40DA-97C0-F8AD13F1C30E,Philadelphia,Philadelphia,Pennsylvania,19130,"2021-05-26 13:10:13"
226,TX,0D43FFCD-4839-4451-80BC-D3BC20C5A65E,Spring,Montgomery,Texas,77388,"2017-04-12 17:50:51"
227,UT,A58EA6E9-8436-4897-94EE-8F2B2E39CE86,"Salt Lake City","Salt Lake",Utah,84101,"2017-03-10 16:30:42"
228,VA,F2033E1C-E659-43B6-9640-F31D2218EEBF,Fairfax,Fairfax,Virginia,22030,"2016-08-22 16:07:51"
229,VI,3BFF86BA-11E9-48D3-B08B-66B061372E24,Tampa,Other,"U.S. Virgin Islands",33609,"2021-01-29 23:02:03"
230,VT,093B8CD0-3504-4B15-9E6D-6C5522D621DB,Williston,Chittenden,Vermont,05495,"2016-10-18 12:31:34"
231,AK,A61084F3-F01E-4DC7-B1D9-8995B17ABBE7,Anchorage,"Anchorage Municipality",Alaska,99504,"2016-10-04 18:42:41"
232,AL,BB4F685A-46CB-4B65-A1C8-1B6A99A39AEA,Montgomery,Other,Alabama,36104,"2019-12-27 21:33:11"
233,AR,08D966F8-0D4C-4405-AA81-2349D7032F3E,"Springdale ",Washington,Arkansas,72764,"2016-10-18 23:39:49"
234,AZ,3F5AC537-0B32-405E-91C7-83B18F09B20A,Scottsdale,Maricopa,Arizona,85254,"2017-01-25 23:19:40"
235,CA,22746734-D076-4AC8-BA66-50426C01093C,"Palo Alto","Santa Clara",California,94304,"2020-08-13 17:47:45"
236,FL,4357091A-36F3-4090-BC31-C03B44ECFF7D,"Fort Lauderdale",Broward,Florida,33301,"2017-03-07 15:12:39"
237,IA,605AE8EE-9612-4820-A9C4-588D28882DD8,Davenport,Scott,Iowa,52807,"2017-04-21 17:55:59"
238,ID,0BED37B2-2163-48C6-8D24-04EE682E38EE,"Fort hall",Bonneville,Idaho,83202,"2021-01-20 15:20:18"
239,IL,4DC1F11F-4765-4D14-8D1B-BADBDF9A99B8,Chicago,Cook,Illinois,60602,"2016-10-13 16:46:31"
240,IN,6E82067A-C9D0-4365-854B-EAD5EB08EB3F,"Fort Wayne",Allen,Indiana,46802,"2016-06-20 19:21:04"
241,LA,1F28A60D-42BC-4376-B543-7DEDA8C96AE2,Jefferson,Jefferson,Louisiana,70121,"2016-08-24 01:11:28"
242,MA,6FB1DF20-151E-421C-A9A9-8190E2CEB2D8,Cambridge,Suffolk,Massachusetts,02140,"2016-10-05 16:52:33"
243,MD,EA295A8F-8EE6-4A7D-A459-01C82E871294,"Silver Spring",Montgomery,Maryland,20901,"2016-10-04 20:50:36"
244,ME,605C4418-57EF-4E2B-8CCE-2B5036FF303B,Portland,Cumberland,Maine,04103,"2017-05-04 19:02:16"
245,MO,67941E4F-FD69-4325-91B2-D932602A4DE1,Moberly,Randolph,Missouri,65270,"2017-01-07 21:15:20"
246,MS,4AC3D426-AD99-4623-BF48-D0A921A9EB03,Jackson,Hinds,Mississippi,39215,"2016-09-01 18:33:00"
247,NE,E15E0C25-7D76-4495-962E-2271D1545B3D,"Grand Island",Hall,Nebraska,68802,"2016-09-28 16:33:16"
248,NH,6DF8C9C0-3C5A-4B56-BB0B-667D3BC89429,Nashua,Hillsborough,"New Hampshire",03060,"2019-02-17 16:18:34"
249,NJ,04CDE918-AD44-4EEF-A5EB-A04E22462072,Ocean,Monmouth,"New Jersey",07712,"2020-04-20 22:20:30"
250,OK,1EE9AFFD-D390-4C02-8EA1-4EF187445073,Tulsa,Tulsa,Oklahoma,74119,"2016-08-18 14:08:43"
251,PA,CB43112E-DBE5-4668-A274-4737CBBD3EE0,Haverford,Philadelphia,Pennsylvania,19041,"2021-05-28 20:35:39"
252,TX,94F463A8-2E89-43D6-9C50-1394FFA37391,Austin,Travis,Texas,78701,"2017-04-27 21:39:16"
253,UT,AB84D065-A640-44DF-807B-032267A3201C,"Salt  Lake City",Utah,Utah,84107,"2017-03-10 16:30:56"
254,VA,846F4F32-54B5-4272-9898-D32CFA507A17,Charlottesville,"Charlottesville (city)",Virginia,22902,"2016-08-22 16:15:07"
255,VT,3E828B80-2469-4F5C-AE8A-90A00D372C62,"West Dover",Windham,Vermont,05356,"2016-10-18 13:45:22"
256,AL,F4BE8902-3347-4661-A4DE-BAAB55198005,Birmingham,Other,Alabama,35203,"2020-01-28 17:19:31"
257,AR,B067AF28-C10B-4FF1-B695-9D35B500F717,Benton,Saline,Arkansas,72015,"2016-10-19 14:04:52"
258,AZ,360C763B-2112-4647-9102-21C63E90BF06,Scottsdale,Maricopa,Arizona,85266,"2017-01-19 05:08:38"
259,CA,7661ECB1-0244-48D4-A934-6D2EEF368B86,"San Francisco","San Francisco",California,94105,"2020-08-18 17:45:19"
260,FL,F6EC6578-2C26-40DB-92B4-D218D77998FF,"Pembroke Pines",Broward,Florida,33082,"2017-03-07 15:12:47"
261,IA,6BE6053D-5B99-4587-B228-36AE066A2748,"West Des Moines",Polk,Iowa,50266,"2017-04-24 21:05:20"
262,IL,B474FB99-F258-4FDB-8242-D397DB7FCD69,Chicago,Cook,Illinois,60608,"2016-10-13 16:55:00"
263,IN,D33360FF-5726-4122-AE66-FD8C3AF7B4A3,Indianapolis,Marion,Indiana,46202,"2016-06-17 22:03:05"
264,LA,4AEF5457-EC44-4D1D-94C0-0B2893CCEFD8,Monroe,Ouachita,Louisiana,71201,"2016-08-24 18:26:27"
265,MA,D0F9125B-8167-42C0-8CCB-90329C234A88,Cheshire,Hampshire,Massachusetts,06401,"2016-10-07 13:08:52"
266,MD,1F5DC88B-3522-48AF-9DFF-8442FE1709F5,Rockville,Montgomery,Maryland,20849,"2016-10-04 21:27:52"
267,ME,CC6C2E90-07DF-4524-95AB-C4443F94C788,Augusta,Kennebec,Maine,04330,"2017-05-04 19:46:27"
268,MI,E2FEB0B3-7E89-4070-BE50-D738FCF03CD3,LANSING,Ingham,Michigan,48933,"2017-03-08 18:07:07"
269,MO,050E9E02-86CF-4409-9E5E-352A0633D5CE,"St. Louis","St. Louis",Missouri,63146,"2017-01-09 19:21:34"
270,NE,BAAA23A9-EB2E-4571-A281-A51DDB5E854B,Omaha,Douglas,Nebraska,68105,"2016-09-28 16:34:12"
271,NH,61F29569-FC17-426F-802E-E1D43F5955C7,Nashua,Hillsborough,"New Hampshire",03060,"2019-02-17 16:38:45"
272,NJ,38CB0AD2-8C40-4348-88E6-E0DED378EA52,"Red Bank",Monmouth,"New Jersey",07701,"2020-04-20 22:50:55"
273,PA,5FA3F596-7FF6-4B97-9623-8E43DACF0E1E,Philadelphia,Dauphin,Pennsylvania,17110,"2021-06-02 10:15:35"
274,TX,91EC4B9A-6BF0-4B64-A8FD-3F08E2E61D4B,Austin,Travis,Texas,78701,"2017-04-27 22:18:50"
275,UT,7DACFE14-FA4B-4497-B3F1-D948042DBD36,"South Jordan","Salt Lake",Utah,84095,"2017-03-10 16:34:41"
276,VA,40E6CC5F-DBF2-4B56-91EF-325CCA6B3360,Richmond,"Richmond (city)",Virginia,23219,"2016-08-22 16:17:55"
277,VT,98E4F678-FED9-42FE-B5E9-F3227C572FFC,Burlington,Chittenden,Vermont,05401,"2016-10-18 14:27:10"
278,AK,83D41485-322F-484F-9584-AABAF8783194,Anchorage,"Anchorage Municipality",Alaska,99501,"2016-10-13 20:25:03"
279,AL,3C747059-B1EC-4060-B427-59F09CA96493,Birmingham,Other,Alabama,35210,"2020-01-28 17:24:46"
280,AR,F0196D62-7C6E-4F35-AC4A-76836D258760,Marion,Crittenden,Arkansas,72364,"2016-10-25 12:26:44"
281,AZ,C89E300A-1311-47BC-8282-68633F9042D9,Phoenix,Maricopa,Arizona,85004,"2017-01-05 02:28:42"
282,CA,ABBDA9E9-337C-455D-9B30-410EFB18EE5E,"Palo Alto","Santa Clara",California,94304,"2020-08-19 16:37:12"
283,FL,5C733210-ED8E-4A59-BE26-B9326122CBF7,"Ft. Lauderdale",Broward,Florida,33301,"2017-03-07 15:12:48"
284,IA,8FFF6F23-71DC-47F6-A2EE-BAE6D0A1F915,"Sioux City",Woodbury,Iowa,51106,"2017-04-27 15:19:41"
285,IL,618D3EF8-7584-4701-8941-C1F0558EE28E,Chicago,Cook,Illinois,60603,"2016-10-13 17:36:03"
286,IN,FE2A0F67-80A5-42C9-8FB6-957DB822C00A,Muncie,Delaware,Indiana,47305,"2016-06-05 00:15:04"
287,LA,555E373C-7417-4343-96ED-001B150CBDC0,"Lake Charles",Calcasieu,Louisiana,70601,"2016-08-25 21:55:09"
288,MA,046F4323-811C-47AA-B984-16417FA7A891,Cambridge,Suffolk,Massachusetts,02138,"2016-10-07 18:20:34"
289,MD,31B55EFE-D864-470E-BC2F-34383002B324,Baltimore,"Baltimore city",Maryland,21224,"2016-10-04 21:45:07"
290,ME,CF85A2A1-1DA1-46EC-AA30-311E12175893,Portland,Cumberland,Maine,04101,"2017-05-04 19:49:29"
291,MO,89F1FFF0-0BCE-4356-BE72-C68B3D94C852,"SAINT LOUIS","St. Louis",Missouri,63127,"2017-01-10 16:22:25"
292,NE,7B71490F-52F2-4DEF-A5D1-B3683A7F0C1A,Lincoln,Lancaster,Nebraska,68508,"2016-09-28 19:14:29"
293,NH,103E0546-6288-4BFC-B255-F5EFC089B173,Latham,Sullivan,"New Hampshire",12201,"2019-02-20 21:08:40"
294,NJ,FD2D3344-3003-467A-86D8-C28A25DD0CAA,Montville,Morris,"New Jersey",07045,"2020-04-21 00:56:40"
295,NM,174DE2A6-4027-4E64-971B-C157E95263CF,ALBUQUERQUE,Bernalillo,"New Mexico",87108,"2017-01-25 18:41:01"
296,OK,73EF8417-7814-411C-A961-C6F6FDEA8304,"OKLAHOMA CITY",Oklahoma,Oklahoma,73112,"2016-08-22 16:11:48"
297,PA,11CD28A1-F234-45AD-A2D9-AFEEF17844DB,Mechanicsburg,Dauphin,Pennsylvania,17050,"2021-06-02 15:19:11"
298,TX,1E91390F-454A-48E7-B6A0-7C09C1D9181F,Austin,Travis,Texas,78711,"2017-05-10 12:47:41"
299,UT,A2571A27-2659-4D4A-8E86-4401F3122D78,"Salt Lake City","Salt Lake",Utah,84107,"2017-03-10 16:43:24"
300,VA,A7AB4B28-FACD-4B92-A848-42503B5CA220,"Virginia Beach","Virginia Beach city",Virginia,23451,"2016-08-22 16:21:34"
301,AL,0CEA5C92-9CE1-48FD-95C7-14C148DF29B9,Birmingham,Other,Alabama,35203,"2020-01-31 20:54:20"
302,AR,31D45E20-D2E5-4AF8-8A11-BF66C5EE2942,"Little Rock",Pulaski,Arkansas,72212,"2016-10-25 13:57:15"
303,AZ,D2E5C100-4C13-46DB-8EFC-56A19A4FA78E,Phoenix,Maricopa,Arizona,85004,"2016-12-14 20:36:12"
304,CA,8C57AFF6-80FC-40E7-B2AB-986D23716142,"San Diego","San Diego",California,92130,"2020-08-19 19:12:40"
305,FL,B23F8766-8E78-4097-BA17-F48720EDFF1A,"West Palm Beach","Palm Beach",Florida,33401,"2017-03-07 15:12:50"
306,IL,655E960A-05E3-4F89-84B6-3BD0B6584777,"Silvis ","Rock Island",Illinois,61282,"2016-10-13 21:40:05"
307,IN,94BA85B2-D076-448F-AD4B-48F26FA3EA8E,Indianapolis,Marion,Indiana,46204,"2016-05-22 22:09:53"
308,KS,62B217D9-B212-4EAA-BC52-F02F10A70390,Topeka,Stanton,Kansas,66603,"2016-10-14 18:14:24"
309,MA,E5FCF2B5-0EB9-4924-9A78-546F7FC75423,"North Dartmouth",Bristol,Massachusetts,02747,"2016-10-11 17:12:15"
310,MD,492A652D-366E-4EB9-9FEE-0B7B81822892,"Virginia Beach","Prince George's",Maryland,23464,"2016-10-04 22:50:32"
311,ME,42A997F2-6F6F-472A-B3EC-35A15C46D95D,Portland,Cumberland,Maine,04101,"2017-05-04 20:40:56"
312,MI,49CB887E-C754-4359-81E1-24981B9E3705,Flint,Genesee,Michigan,48532,"2017-03-09 00:43:48"
313,NE,67FB01D1-0364-4C7C-9D29-7E7B2945BA37,Scottsbluff,"Scotts Bluff",Nebraska,69363,"2016-09-28 19:53:40"
314,NH,19FF10C3-E06A-439F-9C1B-8A972EF3ACDB,Concord,Merrimack,"New Hampshire",03301,"2019-02-21 15:35:19"
315,NJ,707DD77A-2838-4E5B-B34A-EE1453C2162E,Princeton,Mercer,"New Jersey",08540,"2020-04-21 20:33:55"
316,NM,2A2629DB-FA9D-4D6E-B579-74E344702E68,Albuquerque,Bernalillo,"New Mexico",87102,"2017-01-25 18:56:41"
317,NY,0C53688E-321F-4288-89A7-C29B387169A9,"New York","New York","New York",10036,"2016-08-22 19:29:36"
318,OK,13CFB8D0-A9D5-4635-AD55-BEDBD712BBD0,"Oklahoma City",Oklahoma,Oklahoma,73105,"2016-08-22 20:15:35"
319,PA,6C6A9D11-89DE-48BA-9EFF-6BD7203260F9,Glenside,Montgomery,Pennsylvania,19038,"2021-06-02 21:07:57"
320,TX,321D1294-905F-4772-97AA-B78F9808E9DB,"Fort Worth",Tarrant,Texas,76102,"2017-05-23 05:25:37"
321,UT,B1A70D7A-57E6-4922-A297-791D99E26D5D,"Salt Lake City","Salt Lake",Utah,84111,"2017-03-10 16:45:19"
322,VA,18DF8B26-68B2-4C8B-8B22-78F0016B1268,Leesburg,Loudoun,Virginia,20175,"2016-08-22 16:23:22"
323,VT,680E3F2C-9FDE-41A9-A336-8EC6B1CBA748,Danby,Rutland,Vermont,05739,"2016-10-19 19:13:40"
324,AL,1FF62C59-E080-48F4-8245-97D296580CD0,Birmingham,Other,Alabama,35222,"2020-02-02 13:29:42"
325,AR,2BEFA33A-5ACD-4678-AB3D-2235972E6587,BERRYVILLE,Carroll,Arkansas,72616,"2016-10-25 17:52:52"
326,AZ,1CA4C9A1-D330-4CEF-B4DE-5C30A3EB3CF9,Scottsdale,Maricopa,Arizona,85254,"2016-12-11 00:51:26"
327,CA,A356FBE0-A0FD-489A-9804-BD80584246FA,"Los Angeles","Los Angeles",California,90071,"2020-08-21 21:48:01"
328,FL,2B9434C5-A448-4F37-B938-16A6FB151BC5,Inverness,Lake,Florida,34450,"2017-03-07 15:12:52"
329,IL,F11F20CC-7B16-43CC-8D95-988A13F54E38,Chicago,Cook,Illinois,60654,"2016-10-13 22:34:13"
330,IN,92868BA1-0380-4561-9B03-46088D65EEC1,Indianapolis,Hamilton,Indiana,46214,"2016-05-20 05:14:59"
331,MA,0C93EDBA-B6EA-41F3-B2A7-804753198B9C,Boston,Suffolk,Massachusetts,02109,"2016-10-11 17:34:02"
332,MD,D5A1C1BF-5F02-4ABA-92CF-4FBB7B1A7DF6,Baltimore,"Baltimore city",Maryland,21211,"2016-10-05 00:57:41"
333,ME,AF32B14B-67D0-4CC2-9C42-5F892374D761,Portland,Cumberland,Maine,04107,"2017-05-04 22:32:13"
334,MI,19BACC13-3756-44F5-8D4C-1EE191E1BCF4,"Flint ",Genesee,Michigan,48507,"2017-03-09 01:49:13"
335,MO,279B2927-363F-496E-9543-3CF4BF291742,Springfield,Greene,Missouri,65804,"2017-01-13 20:10:53"
336,NE,F4B5A807-4190-4F49-BD1A-9E751E4975B8,Omaha,Douglas,Nebraska,68154,"2016-09-28 20:55:38"
337,NH,96058ECB-320E-4ACB-8F43-B96B120555FA,Concord,Merrimack,"New Hampshire",03301,"2019-02-22 18:26:23"
338,NJ,52BC9741-AABA-4FA5-8501-C2E374F20EE7,"Red Bank (Red Bank Boro)",Camden,"New Jersey",07701,"2020-04-21 21:28:21"
339,NM,9853ADE8-5223-460F-BB73-29D3BB169544,"Elephant Butte",Sierra,"New Mexico",87935,"2017-01-26 01:16:33"
340,NY,E4EFE6FE-16C5-4303-B951-6A32BE4B2037,Rochester,"New York","New York",14627,"2016-08-22 20:35:24"
341,OK,53DBB390-F9F3-4CBA-BC0D-EE8705955E53,Bartlesville,Washington,Oklahoma,74003,"2016-08-22 21:40:25"
342,PA,A6985C9F-1180-4F1B-A1F7-039AAFED0D4B,Philadelphia,Philadelphia,Pennsylvania,19104,"2021-06-04 13:28:46"
343,TX,6144C078-F411-423E-B78C-E72AC03859B8,Austin,Travis,Texas,78701,"2017-05-23 15:36:43"
344,UT,9AFF3B1A-2A41-49A7-B8CB-553C2CDE15EE,"Salt Lake City","Salt Lake",Utah,84101,"2017-03-10 17:02:45"
345,VA,8A28FA69-54AC-44A8-858F-D11FD6E679AA,LYNCHBURG,"Virginia Beach (city)",Virginia,24504,"2016-08-22 16:37:58"
346,VT,ECF0EA1E-20B5-4F75-89C0-8992592CF3E0,Rutland,Rutland,Vermont,05701,"2016-10-20 00:16:30"
347,WY,2CA34CE0-F7DC-43B9-8E36-321DBD34C4BB,Columbia,Fremont,Wyoming,65203,"2016-08-26 17:42:12"
348,AK,0BFEC648-DA6A-47DC-86DD-9A43952044B1,Fairbanks,"Fairbanks North Star Borough",Alaska,99712,"2016-10-21 18:39:47"
349,AL,56BFD707-70EF-4BEE-9B0F-8B41C317291A,Birmingham,Other,Alabama,35203,"2020-02-03 15:26:32"
350,AR,3823090D-075B-4C4F-9DFD-7E2DE47625A6,Rogers,Benton,Arkansas,72758,"2016-10-25 18:07:45"
351,AZ,8BB8943E-71C3-4BA2-93A4-426261939200,Bisbee,Cochise,Arizona,85603,"2016-12-07 21:39:24"
352,CA,8D2AC621-2B71-44C1-88B1-2212805F1FBD,Pasadena,"Los Angeles",California,91104,"2020-08-24 06:54:06"
353,FL,18ECADDC-08B0-4C2C-9F36-E161766232F9,Miami,Miami-Dade,Florida,33137,"2017-03-07 15:13:20"
354,IL,0F5A77B3-E1F4-43CE-9F82-1C7E577DC404,Chicago,Cook,Illinois,60603,"2016-10-14 16:19:17"
355,IN,9E7A91CA-3BD2-41F4-9DF1-32953B755E63,"Beech Grove",Marion,Indiana,46107,"2016-05-12 02:15:32"
356,MA,FD46EE68-A4F6-40D2-BBDA-717B4B90147E,Charlestown,Middlesex,Massachusetts,02129,"2016-10-11 17:37:37"
357,MD,FB88199E-C8B2-4936-858B-38B1E6E790B0,Rockville,Montgomery,Maryland,20850,"2016-10-05 02:00:53"
358,ME,315E574B-C326-4128-91C0-CFC917F88DB1,Bangor,Penobscot,Maine,04402,"2017-05-04 23:23:25"
359,MI,D1073420-DBBC-42D5-871C-0E3DA9C99DA2,Riverview,Alcona,Michigan,33578,"2017-03-16 23:54:14"
360,MO,2E6785C0-DC7D-4D73-82BB-439105C2F75D,"Blue Springs",Jackson,Missouri,64015,"2017-01-19 20:48:43"
361,NE,07833F5E-02B9-4570-94B6-482CA9972036,omaha,Douglas,Nebraska,68107,"2016-09-28 21:57:15"
362,NH,56C2CB2A-E8DA-4FB2-857A-D0F0E1EEB82E,Laconia,Belknap,"New Hampshire",03247,"2019-02-22 19:00:43"
363,NJ,3980B04F-0E37-48E6-BAE3-C33EAA7721E7,Maplewood,Essex,"New Jersey",07040,"2020-04-21 21:31:02"
364,NM,6095A59B-128E-4B22-B1C0-0DF496C46461,Albuquerque,Bernalillo,"New Mexico",87120,"2017-01-26 18:19:32"
365,NY,1A3D5E76-372F-4370-9B2D-FCA62E1969C8,Huntington,Suffolk,"New York",11743,"2016-08-23 10:45:43"
366,OK,3F4E6182-290D-4D52-B140-A3125302F6E3,"Oklahoma City",Oklahoma,Oklahoma,73149,"2016-08-23 00:05:39"
367,PA,25CF8EDE-E3D7-4537-93D0-84785E57178C,ambler,Montgomery,Pennsylvania,19002,"2021-06-04 14:20:53"
368,SD,A6A31D6C-9BC9-463B-AC6C-7557CA91D862,"Sioux Falls",Minnehaha,"South Dakota",57103,"2016-11-16 22:35:43"
369,TX,B0CC8196-13EF-41F3-A393-B36B3BBAE962,Austin,Travis,Texas,78701,"2017-05-23 15:57:12"
370,UT,668DDF1A-BB30-4345-9B52-9022EFA2C5C1,"Salt Lake City","Salt Lake",Utah,84107,"2017-03-10 17:05:11"
371,VA,1BF3E1FE-56FE-49B8-953D-418B0FDA6826,Kennesaw,"Richmond (city)",Virginia,30152,"2016-08-22 17:06:41"
372,VT,395A9408-E2C2-4C46-B060-40F5D44F9FC3,Montpelier,Washington,Vermont,05602,"2016-10-26 13:04:43"
373,AL,0D9DC996-CC2E-40B0-9288-FD965BB55DD4,Birmingham,Other,Alabama,35203,"2020-02-03 15:29:00"
374,AZ,29E9B895-5C89-43C0-B9E0-7E8B3675FCBD,Phoenix,Maricopa,Arizona,85016,"2016-12-07 20:53:04"
375,CA,973C98E3-620E-4FE0-94B8-BABF60EABCD3,"San Francisco","San Francisco",California,94111,"2020-08-24 14:39:34"
376,FL,73085001-6108-445B-A67A-F7DCE0079FA2,"Coral Gables",Miami-Dade,Florida,33134,"2017-03-07 15:13:45"
377,IL,61C3DCA1-C702-4B39-A2F8-EA0CE7FCD1E1,Waukegan,Lake,Illinois,60085,"2016-10-14 16:42:43"
378,IN,DF7EDC13-2D9B-4B74-ADD4-04DF847318C8,Indianapoli,Marion,Indiana,46240,"2016-03-31 18:03:03"
379,MA,810062B8-D990-48D3-97BB-8EF781E44448,"New Bedford",Bristol,Massachusetts,02744,"2016-10-11 17:51:36"
380,ME,7F18286D-1293-4D91-9C06-E329FE7D153D,Brunswick,Cumberland,Maine,04011,"2017-05-05 02:54:06"
381,MI,E739E13A-8B5C-4747-9D0B-A75E981800F5,"Grand Blanc",Genesee,Michigan,48439,"2017-03-21 18:41:27"
382,MO,9547B7D9-8472-4470-9698-241E82ACAB9E,"St. Louis","St. Louis",Missouri,63117,"2017-01-19 22:24:37"
383,NE,F3C99C63-0C62-4246-9D04-C7A611391C3D,Gretna,Sarpy,Nebraska,68028,"2016-09-29 01:34:51"
384,NH,605F7AE5-FEC6-49E1-857B-44C77308C05D,Concord,Merrimack,"New Hampshire",03301,"2019-02-23 19:45:20"
385,NJ,6E524060-C83C-40AE-BF0C-2562B333BDF8,"Mount Laurel",Burlington,"New Jersey",08054,"2020-04-21 21:42:55"
386,NY,FD5E0231-EDF3-49CD-86E0-F4836363D1EA,Rochester,"New York","New York",14614,"2016-08-23 15:51:04"
387,OK,81E100D3-3D41-40FB-BAD8-AC5FAC9CD705,Tulsa,Oklahoma,Oklahoma,74146,"2016-08-23 13:01:23"
388,PA,590A0EC1-C24C-4D25-A125-7F924C7C3038,Philadelphia,Philadelphia,Pennsylvania,19129,"2021-06-05 12:31:59"
389,TX,AD399D88-FDA8-48EF-AEB1-8679A287DFEC,Tyler,Smith,Texas,75702,"2017-05-26 11:53:48"
390,UT,E30D94EB-60BF-4B90-9525-7D9B5D3F6ED0,Ogden,Weber,Utah,84403,"2017-03-10 17:53:08"
391,VA,BD7DEF66-3FED-4EBC-BD64-D29AC89129E8,Alexandria,Alexandria,Virginia,22314,"2016-08-22 17:16:09"
392,VT,F588870B-EACA-4C25-B2F8-ADCEAED8DF96,Burlington,Chittenden,Vermont,05401,"2016-10-27 15:31:07"
393,AZ,2F72B142-0C72-4DF6-A4B4-A97B54E9BD7B,Tempe,Maricopa,Arizona,85284,"2016-12-07 04:05:37"
394,CA,20CD2FE9-5759-4F62-B1B2-B9C1C5272947,"San Jose","Santa Clara",California,95131,"2020-08-24 15:19:12"
395,FL,457973BC-5D5E-4ACF-80A0-CA14FCAED82F,"Ft. Lauderdale",Broward,Florida,33394,"2017-03-07 15:14:18"
396,GA,37990DAB-1226-472A-A5A7-5700A0CA4D6B,Atlanta,Fulton,Georgia,30309,"2016-11-03 12:48:53"
397,HI,DD4ADE5C-5DE7-4D0B-8B9D-A8F1B69F430C,Honolulu,Honolulu,Hawaii,96813,"2016-10-06 01:58:22"
398,IA,70144412-8F86-4B9E-ABA8-FFA0CC12F325,Dubuque,Dubuque,Iowa,52001,"2017-05-01 15:08:23"
399,IL,35A79E47-097F-4E81-A42A-76D7C5E832B8,Chicago,Cook,Illinois,60654,"2016-10-17 15:45:41"
400,IN,B8B9B2BA-3CCC-4336-9C65-73FA09199A98,Richmond,Wayne,Indiana,47374,"2016-03-14 22:03:52"
401,LA,D229A824-8E76-4F5E-9E3E-108C2268BEA5,"New Orleans","St. Charles Parish",Louisiana,70130,"2016-08-30 18:42:12"
402,MA,B672BA55-327C-4C50-B829-D3C46AF42555,"Boston ",Suffolk,Massachusetts,02108,"2016-10-11 17:52:58"
403,MD,50A44576-B65D-4B2C-BB49-CC082743034E,Salisbury,Wicomico,Maryland,21801,"2016-10-05 17:15:34"
404,ME,157F6AC9-210E-4D30-83C2-04DE4C017328,Portland,Cumberland,Maine,04102,"2017-05-05 13:24:11"
405,MO,34A48044-B8B3-4B59-BDE5-31E26B26E410,"St. Louis","St. Louis",Missouri,63131,"2017-01-19 22:27:20"
406,MS,E1C2D4DB-EBE8-4D7E-BCE9-3965C1D291B4,Jackson,Hinds,Mississippi,39206,"2016-09-13 20:57:14"
407,NE,1535F34C-0ECB-43E6-B2FD-9738C739EE20,Lincoln,Lancaster,Nebraska,68508,"2016-09-29 02:22:35"
